 2021-03-15 01:44 	 LY1BWB 	 14.097205 	 -20 	 0 	 AP81 	 0.01 	 KH6KR 	 BL10ts 	 4556 	 170 	 2 
 2021-03-15 01:44 	 LY1BWB 	 14.097205 	 -23 	 0 	 AP81 	 0.01 	 KK6PR 	 CN94ik 	 3291 	 106 	 2 
 2021-03-15 01:54 	 LY1BWB 	 14.097207 	 -17 	 -1 	 AP81 	 0.01 	 K7AGE 	 CN72ti 	 3318 	 112 	 2 
 2021-03-15 19:58 	 LY1BWB 	 14.097198 	 -28 	 0 	 AP87 	 0.01 	 VK4CT 	 QG62jv 	 11137 	 219 	 2 
 2021-03-15 21:58 	 LY1BWB 	 14.097209 	 -24 	 0 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 21:58 	 LY1BWB 	 14.097209 	 -27 	 0 	 AP88 	 0.01 	 KH6KR 	 BL10ts 	 5325 	 172 	 2 
 2021-03-15 22:04 	 LY1BWB 	 14.097210 	 -26 	 -2 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 22:08 	 LY1BWB 	 14.097209 	 -25 	 0 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 22:14 	 LY1BWB 	 14.097209 	 -24 	 0 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 22:14 	 LY1BWB 	 14.097209 	 -29 	 0 	 AP88 	 0.01 	 KH6KR 	 BL10ts 	 5325 	 172 	 2 
 2021-03-15 22:18 	 LY1BWB 	 14.097210 	 -26 	 2 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 22:18 	 LY1BWB 	 14.097210 	 -28 	 0 	 AP88 	 0.01 	 KH6KR 	 BL10ts 	 5325 	 172 	 2 
 2021-03-15 22:28 	 LY1BWB 	 14.097210 	 -20 	 0 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 23:14 	 LY1BWB 	 14.097209 	 -20 	 0 	 AP88 	 0.01 	 KFS 	 CM87tj 	 4246 	 123 	 2 
 2021-03-15 23:18 	 LY1BWB 	 14.097209 	 -16 	 0 	 AP79 	 0.01 	 KFS 	 CM87tj 	 4373 	 122 	 2 
 2021-03-18 06:24 	 LY1BWB 	 14.097206 	 -15 	 -2 	 MQ43 	 0.01 	 OZ5ACI 	 JO66ca 	 3124 	 263 	 2 
 2021-03-18 06:28 	 LY1BWB 	 14.097205 	 -13 	 -4 	 MQ43 	 0.01 	 OE3XOE 	 JN87aq 	 3833 	 252 	 2 
 2021-03-18 07:08 	 LY1BWB 	 14.097210 	 -22 	 -4 	 MQ43 	 0.01 	 OZ5ACI 	 JO66ca 	 3124 	 263 	 2 
 2021-03-18 07:08 	 LY1BWB 	 14.097203 	 -24 	 -4 	 MQ43 	 0.01 	 LA3JJ 	 JO59bh 	 2880 	 269 	 2
